index_no,transcript,utterance_id,duration,language,dataset_name
3517,वह पहाड़ पर चढ़ने में कामयाब हो गया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.16,hi,hindi
3518,"ब्रिज सुरक्षित है, तुम उसपर गाड़ी चलाकर जा सकते हो।",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.132,hi,hindi
3519,जब हवा में उड़ने लगी मिशेल ओबामा की स्कर्ट,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.808,hi,hindi
3520,एमजेपी रुहेलखंड यूनिवर्सिटी के एग्जाम शुरू,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.592,hi,hindi
3521,हमे किसी भी चीज़ की कमी नहीं है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.196,hi,hindi
3522,तुम विदेश जाना चाहती हो क्या?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.944,hi,hindi
3523,उन्होंने मांग करी है कि इस किताब की सारी कॉपियाँ नष्ट कर दीं जाएं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.564,hi,hindi
3524,रेलगाड़ी से चलते हैं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.476,hi,hindi
3525,रूस साम्यवादी बन गया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.584,hi,hindi
3526,जाइए!,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,0.864,hi,hindi
3527,मैं एस्पेरांतो सीखूंगी।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.872,hi,hindi
3528,आप गलत मंज़िल पर हैं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.512,hi,hindi
3529,तुम्हे अकेले रहना अच्छा लगता है क्या?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.268,hi,hindi
3530,ओवैसी बोले- बीजेपी और कांग्रेस ने झारखंड के लोगों को हमेशा छला,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.104,hi,hindi
3531,यह कॉफ़ी इतनी गरम है कि मुझसे पी नहीं जा रही है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.204,hi,hindi
3532,"दिल्ली के बाजारों पर चीन का कब्जा, बहिष्कार के बावजूद है मजबूरी",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.104,hi,hindi
3533,उसकी स्कर्ट और जूतों के रंग बहुत मिलते हैं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.664,hi,hindi
3534,इस प्रश्न के सारे उत्तर ग़लत थे।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.088,hi,hindi
3535,खिड़की खुली थी।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.26,hi,hindi
3536,रोज़ेटा यूरोपीय अंतरिक्ष एजेंसी ने बनाया था।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.628,hi,hindi
3537,"कंगाल पाकिस्तान ने नहीं लौटाए विंग कमांडर अभिनंदन के पिस्टल, मैप और सर्वाइवल किट",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,5.472,hi,hindi
3538,मुख्यमंत्री का फैसला सोनिया गांधी करेंगी: वीरभद्र,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.456,hi,hindi
3539,गुमनामी बाबा के बक्से में मिली नेताजी की फैमिली फोटो,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.456,hi,hindi
3540,क्या आप चीनी भाषा में दस तक गिनती कर सकते हैं?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.808,hi,hindi
3541,ईडन पर कंगारुओं को हराकर सीरीज जीत के करीब पहुंचेगा भारत,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.78,hi,hindi
3542,मैं खुशकिसमत था कि सफ़ल हो गया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.484,hi,hindi
3543,क्या तुम टॉम को और एक मौका दे सकती हो?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.592,hi,hindi
3544,बांग्लादेश ने पाकिस्तान के ख़िलाफ़ जंग लड़ी थी।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.7,hi,hindi
3545,आप ने उससे शादी क्यों की?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.836,hi,hindi
3546,यह सेव खट्टा है ना?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.692,hi,hindi
3547,उस खबर ने गाँव में दहशत फैला दी।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.16,hi,hindi
3548,बच्चों को लाइए।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.296,hi,hindi
3549,सभी सेब लाल होते हैं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.8,hi,hindi
3550,वे इंग्लैंड से कपड़ा लाते हैं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.088,hi,hindi
3551,"हमने अध्यापकजी से पूछा: ""हम आपकी शादी में आ सकते हैं क्या?""",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.032,hi,hindi
3552,मैं यहीं बैठा हूँ।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.512,hi,hindi
3553,"महाराष्ट्र: शिवसेना संग सरकार के लिए तैयार कांग्रेस विधायक, सोनिया गांधी से होगी बात",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,5.544,hi,hindi
3554,पानी कल बंद हो गया था।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.836,hi,hindi
3555,पौधे बारिश के बिना मर गए।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.872,hi,hindi
3556,मैं नाज़ी नहीं हूँ!,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.692,hi,hindi
3557,पटना में खुलेगा राज्य का पहला पशु चिकित्सा विज्ञान विश्वविद्यालय,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.852,hi,hindi
3558,शरद पवार: निशाने पर साख और साम्राज्य,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.916,hi,hindi
3559,हम आज रात लौटेंगे।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.656,hi,hindi
3560,अमिताभ ने कराई पुलिस में रिपोर्ट,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.16,hi,hindi
3561,आज कौनसा वार है?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.584,hi,hindi
3562,'मेरी सास की वजह से बर्बाद हो गई मेरी जिंदगी',3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.952,hi,hindi
3563,वह तुम हो।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.188,hi,hindi
3564,कृषि के लिए अलग बजट पेश करने का कोई प्रस्ताव नहीं: पवार,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.816,hi,hindi
3565,तुम किसी दिन समझ जाओगी।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.016,hi,hindi
3566,वह एक महान कवि ही नहीं बल्कि एक डॉक्टर भी थे।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.24,hi,hindi
3567,उस लड़की को खतरे के बारे में पता था।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.592,hi,hindi
3568,जंग ने देश को नष्ट कर डाला।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.16,hi,hindi
3569,"नहीं मिली इजाजत, मोदी के गढ़ में टला अखिलेश-राहुल का रोड शो",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.068,hi,hindi
3570,मुंबई में दूसरे दिन भी बस हड़ताल जारी,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.556,hi,hindi
3571,अधिकारियों ने सच्चाई को आम जनता से छिपा कर रखा हुआ है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.78,hi,hindi
3572,सारे पंछी उड़ नहीं सकते।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.34,hi,hindi
3573,कोई कबूतर दिखें?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.764,hi,hindi
3574,मैं भारत की यात्रा पर था।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.872,hi,hindi
3575,मोटापे से बढ़ता है इन गंभीर बीमारियों का खतरा,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.456,hi,hindi
3576,"जब वह अगली बार आएगा, मैं उसे इसके बारे में बाताऊँगी।",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.78,hi,hindi
3577,कम उम्र में सेक्स के लिए उकसा सकता है रैप म्यूजिक,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.348,hi,hindi
3578,आसमानों को देखो।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.548,hi,hindi
3579,तुम ने टॉम को कहाँ भेजा?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.088,hi,hindi
3580,खेत में गई नाबालिग लड़की के साथ बलात्कार,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.808,hi,hindi
3581,टॉम ने हम से झूठ बोला है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.016,hi,hindi
3582,मैं इस योजना से सहमत हूँ।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.836,hi,hindi
3583,"नक्सली हथियार त्यागें, तो केंद्र वार्ता को तैयार: चिदंबरम",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.708,hi,hindi
3584,"ट्रंप के बयान से लुढ़का कच्चा तेल, सस्ते होंगे पेट्रोल-डीजल के दाम!",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.032,hi,hindi
3585,क्या देश है!,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.08,hi,hindi
3586,"नीडो की मौत का केस सीबीआई को सौंपा गया, पकड़ा गया चौथा आरोपी",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.356,hi,hindi
3587,वह चिट्ठी को डाक में डालना भूल गई।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.268,hi,hindi
3588,तुमने मेरी जान बचाली।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.836,hi,hindi
3589,बिल गुनहगार नहीं था।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.836,hi,hindi
3590,टॉम मेरे सामने बैठा।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.584,hi,hindi
3591,ये मेरे दोस्त हैं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.368,hi,hindi
3592,सूरत में बन रहे हैं डायमंड के जूते,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.556,hi,hindi
3593,मैं चाय बना रहा हूँ।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.764,hi,hindi
3594,Tech Mahindra में इंटरव्यू देकर पाएं नौकरी,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.736,hi,hindi
3595,यूपीः दो महिलाओं ने की आत्महत्या,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.556,hi,hindi
3596,असली और नकली हीरों में क्या फ़र्क होता है?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.664,hi,hindi
3597,मैंने उस घोड़े पर दस डॉलर लगाए थे।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.664,hi,hindi
3598,उसे पैसे चुराने के लिए हिरासत में ले लिया गया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.096,hi,hindi
3599,मुझे चाय से ज़्यादा कॉफ़ी पसंद है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.232,hi,hindi
3600,तुम्हें वह किसने भेजा?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.368,hi,hindi
3601,"मैं उससे प्यार करती हूं, मगर वह गे है।",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.484,hi,hindi
3602,क्या आपके पास फ्रेंच भाषा का शब्दकोष है?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.736,hi,hindi
3603,मुझे एक ब्लडी मेरी चाहिए।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.196,hi,hindi
3604,टॉम बहुत स्वार्थी है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.584,hi,hindi
3605,हवाई जहाज़ तैयार है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.368,hi,hindi
3606,अंदर आ जाओ।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.188,hi,hindi
3607,अगर हम गलत हैं तो जांच कर हमें दंडित करें लेकिन लोकपाल लाइये: केजरीवाल,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.644,hi,hindi
3608,उसे शायद अपनी नौकरी अगले महीने छोड़नी पड़ेगी।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.132,hi,hindi
3609,Baadshaho Box Office: अजय देवगन की फिल्म ने छह दिन में कमाए इतने करोड़,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.752,hi,hindi
3610,एक चुम्मा या दो?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.548,hi,hindi
3611,बोतल छोड़ दे।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.404,hi,hindi
3612,फर्जी डिग्री विवाद: जितेंद्र तोमर ने केजरीवाल को पत्र लिखकर दी सफाई,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.5,hi,hindi
3613,कर्नाटक के पर्यटन मंत्री रेड्डी के खिलाफ गैर जमानती वारंट,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.852,hi,hindi
3614,बुधवार को यूपी के दौरे पर रहेंगे चुनाव आयुक्त,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.06,hi,hindi
3615,हिना के Bigg Boss से बाहर आने के बाद उन्हें थप्पड़ लगाएंगी बेनाफ्शा!,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.032,hi,hindi
3616,मुझे उसके बयान की सच्चाई पर शक है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.484,hi,hindi
3617,धारियावाड़ विधानसभा में बीजेपी-कांग्रेस में सीधी टक्कर!,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.456,hi,hindi
3618,कश्मीर: चुनाव से पहले चीन में बनी पिस्तौलें बरामद,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.312,hi,hindi
3619,दरवाज़े पर ताला लगा हुआ था और हम अंदर नहीं जा सके।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.6,hi,hindi
3620,तुम्हें तो अस्पताल में होना चाहिए।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.872,hi,hindi
3621,मैं तुम्हारे लिये चाय बनाती हूँ।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.836,hi,hindi
3622,तुम कहाँ रहती हो?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.872,hi,hindi
3623,टॉम किसी से भी नहीं मिला।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.836,hi,hindi
3624,इस गाँव में चीज़े हमारे गाँव के मुकाबले बहुत सस्ती हैं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.312,hi,hindi
3625,वह शहर लंदन के पूर्व में स्थित है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.132,hi,hindi
3626,मैंने उसे एक-दो मिनट पहले टॉयलेट में जाते हुए देखा था।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.96,hi,hindi
3627,नवरात्र के दौरान भदोही में दिखेगा 'अक्षरधाम' जैसा भव्य पंडाल,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.896,hi,hindi
3628,उसने पार्टी में न जाने का फ़ैसला किया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.204,hi,hindi
3629,पुण्यतिथि पर विशेषः पढ़ें-कैसे रची गई थी राजीव गांधी की हत्या की साजिश,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,5.256,hi,hindi
3630,जापान में स्कूल अप्रैल में शुरू होता है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.096,hi,hindi
